i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
331,0,"Question{QuestionCommittee{λ=10947/8192, rank=8}}",0,"Question{QuestionCommittee{λ=2958979747/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=311/64, rank=7}}",0,"Question{QuestionCommittee{λ=15584535/8388608, rank=8}}",0,"Question{QuestionCommittee{λ=17887605293/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=42949672941/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=2788196081/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=4229/4096, rank=7}}",0,"Question{QuestionCommittee{λ=9601714717/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=17109687/4194304, rank=8}}"
332,0,"Question{QuestionCommittee{λ=21875/16384, rank=8}}",0,"Question{QuestionCommittee{λ=5917959513/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=273/64, rank=6}}",0,"Question{QuestionCommittee{λ=31169051/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=35775210605/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=85899345901/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=5576392181/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=8477/8192, rank=7}}",0,"Question{QuestionCommittee{λ=19203429453/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=34219393/8388608, rank=8}}"
333,0,"Question{QuestionCommittee{λ=43769/32768, rank=8}}",0,"Question{QuestionCommittee{λ=11835919045/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=641/128, rank=7}}",0,"Question{QuestionCommittee{λ=62338121/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=71550421229/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=171798691821/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=11152784381/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=16973/16384, rank=7}}",0,"Question{QuestionCommittee{λ=38406858925/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=68438805/16777216, rank=8}}"
334,0,"Question{QuestionCommittee{λ=87519/65536, rank=8}}",0,"Question{QuestionCommittee{λ=23671838109/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=527/128, rank=6}}",0,"Question{QuestionCommittee{λ=124676261/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=143100842477/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=343597383661/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=22305568781/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=33927/32768, rank=7}}",0,"Question{QuestionCommittee{λ=76813717869/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=136877591/33554432, rank=8}}"
335,0,"Question{QuestionCommittee{λ=175057/131072, rank=8}}",0,"Question{QuestionCommittee{λ=47343676237/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=1301/256, rank=7}}",0,"Question{QuestionCommittee{λ=249352541/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=286201684973/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=687194767341/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=44611137581/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=6547/4096, rank=8}}",0,"Question{QuestionCommittee{λ=153627435757/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=273755163/67108864, rank=8}}"
336,0,"Question{QuestionCommittee{λ=350133/262144, rank=8}}",0,"Question{QuestionCommittee{λ=94687352493/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=2583/512, rank=7}}",0,"Question{QuestionCommittee{λ=498705063/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=572403369965/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=1374389534701/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=89222275181/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=13075/8192, rank=8}}",0,"Question{QuestionCommittee{λ=307254871533/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=547510345/134217728, rank=8}}"
337,0,"Question{QuestionCommittee{λ=700247/524288, rank=8}}",0,"Question{QuestionCommittee{λ=189374705005/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=1073/256, rank=6}}",0,"Question{QuestionCommittee{λ=997410107/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=1144806739949/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=2748779069421/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=178444550381/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=35/16, rank=6}}",0,"Question{QuestionCommittee{λ=614509743085/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=1095020671/268435456, rank=8}}"
338,0,"Question{QuestionCommittee{λ=1400475/1048576, rank=8}}",0,"Question{QuestionCommittee{λ=378749410029/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=2137/256, rank=8}}",0,"Question{QuestionCommittee{λ=1994820195/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=2289613479917/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=5497558138861/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=356889100781/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=26169/16384, rank=8}}",0,"Question{QuestionCommittee{λ=1229019486189/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=2190041361/536870912, rank=8}}"
339,0,"Question{QuestionCommittee{λ=2800931/2097152, rank=8}}",0,"Question{QuestionCommittee{λ=757498820077/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=5185/1024, rank=7}}",0,"Question{QuestionCommittee{λ=3989640371/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=4579226959853/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=10995116277741/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=713778201581/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=67873/65536, rank=7}}",0,"Question{QuestionCommittee{λ=2458038972397/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=4380082741/1073741824, rank=8}}"
340,0,"Question{QuestionCommittee{λ=5601843/4194304, rank=8}}",0,"Question{QuestionCommittee{λ=1514997640173/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=10351/2048, rank=7}}",0,"Question{QuestionCommittee{λ=7979280761/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=9158453919725/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=21990232555501/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=1427556403181/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=51/32, rank=6}}",0,"Question{QuestionCommittee{λ=4916077944813/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=8760165501/2147483648, rank=8}}"
341,0,"Question{QuestionCommittee{λ=11203705/8388608, rank=8}}",0,"Question{QuestionCommittee{λ=3029995280365/2199023255552, rank=8}}",0,"Question{QuestionCommittee{λ=20721/4096, rank=7}}",0,"Question{QuestionCommittee{λ=15958561541/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=18316907839469/2199023255552, rank=8}}",0,"Question{QuestionCommittee{λ=43980465111021/2199023255552, rank=8}}",0,"Question{QuestionCommittee{λ=2855112806381/2199023255552, rank=8}}",0,"Question{QuestionCommittee{λ=52357/32768, rank=8}}",0,"Question{QuestionCommittee{λ=9832155889645/2199023255552, rank=8}}",0,"Question{QuestionCommittee{λ=17520331021/4294967296, rank=8}}"
342,0,"Question{QuestionCommittee{λ=22407429/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=6059990560749/4398046511104, rank=8}}",0,"Question{QuestionCommittee{λ=4293/512, rank=8}}",0,"Question{QuestionCommittee{λ=31917123101/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=36633815678957/4398046511104, rank=8}}",0,"Question{QuestionCommittee{λ=87960930222061/4398046511104, rank=8}}",0,"Question{QuestionCommittee{λ=5710225612781/4398046511104, rank=8}}",0,"Question{QuestionCommittee{λ=104733/65536, rank=8}}",0,"Question{QuestionCommittee{λ=19664311779309/4398046511104, rank=8}}",0,"Question{QuestionCommittee{λ=35040662061/8589934592, rank=8}}"
343,0,"Question{QuestionCommittee{λ=44814839/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=12119981121517/8796093022208, rank=8}}",0,"Question{QuestionCommittee{λ=41423/8192, rank=7}}",0,"Question{QuestionCommittee{λ=63834246221/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=73267631357933/8796093022208, rank=8}}",0,"Question{QuestionCommittee{λ=175921860444141/8796093022208, rank=8}}",0,"Question{QuestionCommittee{λ=11420451225581/8796093022208, rank=8}}",0,"Question{QuestionCommittee{λ=209485/131072, rank=8}}",0,"Question{QuestionCommittee{λ=39328623558637/8796093022208, rank=8}}",0,"Question{QuestionCommittee{λ=70081324141/17179869184, rank=8}}"
344,0,"Question{QuestionCommittee{λ=89629697/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=24239962243053/17592186044416, rank=8}}",0,"Question{QuestionCommittee{λ=2127/512, rank=6}}",0,"Question{QuestionCommittee{λ=127668492461/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=146535262715885/17592186044416, rank=8}}",0,"Question{QuestionCommittee{λ=351843720888301/17592186044416, rank=8}}",0,"Question{QuestionCommittee{λ=22840902451181/17592186044416, rank=8}}",0,"Question{QuestionCommittee{λ=418989/262144, rank=8}}",0,"Question{QuestionCommittee{λ=78657247117293/17592186044416, rank=8}}",0,"Question{QuestionCommittee{λ=140162648301/34359738368, rank=8}}"
345,0,"Question{QuestionCommittee{λ=179259375/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=48479924486125/35184372088832, rank=8}}",0,"Question{QuestionCommittee{λ=4273/1024, rank=6}}",0,"Question{QuestionCommittee{λ=255336984941/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=293070525431789/35184372088832, rank=8}}",0,"Question{QuestionCommittee{λ=703687441776621/35184372088832, rank=8}}",0,"Question{QuestionCommittee{λ=45681804902381/35184372088832, rank=8}}",0,"Question{QuestionCommittee{λ=837959/524288, rank=8}}",0,"Question{QuestionCommittee{λ=157314494234605/35184372088832, rank=8}}",0,"Question{QuestionCommittee{λ=280325296621/68719476736, rank=8}}"
346,0,"Question{QuestionCommittee{λ=358518769/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=96959848972269/70368744177664, rank=8}}",0,"Question{QuestionCommittee{λ=8527/2048, rank=6}}",0,"Question{QuestionCommittee{λ=510673969901/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=586141050863597/70368744177664, rank=8}}",0,"Question{QuestionCommittee{λ=1407374883553261/70368744177664, rank=8}}",0,"Question{QuestionCommittee{λ=91363609804781/70368744177664, rank=8}}",0,"Question{QuestionCommittee{λ=1675899/1048576, rank=8}}",0,"Question{QuestionCommittee{λ=314628988469229/70368744177664, rank=8}}",0,"Question{QuestionCommittee{λ=560650593261/137438953472, rank=8}}"
347,0,"Question{QuestionCommittee{λ=717037519/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=193919697944557/140737488355328, rank=8}}",0,"Question{QuestionCommittee{λ=82827/16384, rank=7}}",0,"Question{QuestionCommittee{λ=1021347939821/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=1172282101727213/140737488355328, rank=8}}",0,"Question{QuestionCommittee{λ=2814749767106541/140737488355328, rank=8}}",0,"Question{QuestionCommittee{λ=182727219609581/140737488355328, rank=8}}",0,"Question{QuestionCommittee{λ=3351817/2097152, rank=8}}",0,"Question{QuestionCommittee{λ=629257976938477/140737488355328, rank=8}}",0,"Question{QuestionCommittee{λ=1121301186541/274877906944, rank=8}}"
348,0,"Question{QuestionCommittee{λ=1434075057/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=387839395889133/281474976710656, rank=8}}",0,"Question{QuestionCommittee{λ=8567/1024, rank=8}}",0,"Question{QuestionCommittee{λ=2042695879661/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=2344564203454445/281474976710656, rank=8}}",0,"Question{QuestionCommittee{λ=5629499534213101/281474976710656, rank=8}}",0,"Question{QuestionCommittee{λ=365454439219181/281474976710656, rank=8}}",0,"Question{QuestionCommittee{λ=6703615/4194304, rank=8}}",0,"Question{QuestionCommittee{λ=1258515953876973/281474976710656, rank=8}}",0,"Question{QuestionCommittee{λ=2242602373101/549755813888, rank=8}}"
349,0,"Question{QuestionCommittee{λ=2868150095/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=775678791778285/562949953421312, rank=8}}",0,"Question{QuestionCommittee{λ=17153/2048, rank=8}}",0,"Question{QuestionCommittee{λ=4085391759341/2199023255552, rank=8}}",0,"Question{QuestionCommittee{λ=4689128406908909/562949953421312, rank=8}}",0,"Question{QuestionCommittee{λ=11258999068426221/562949953421312, rank=8}}",0,"Question{QuestionCommittee{λ=730908878438381/562949953421312, rank=8}}",0,"Question{QuestionCommittee{λ=13407211/8388608, rank=8}}",0,"Question{QuestionCommittee{λ=2517031907753965/562949953421312, rank=8}}",0,"Question{QuestionCommittee{λ=4485204746221/1099511627776, rank=8}}"
350,0,"Question{QuestionCommittee{λ=5736300209/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=1551357583556589/1125899906842624, rank=8}}",0,"Question{QuestionCommittee{λ=17073/4096, rank=6}}",0,"Question{QuestionCommittee{λ=8170783518701/4398046511104, rank=8}}",0,"Question{QuestionCommittee{λ=9378256813817837/1125899906842624, rank=8}}",0,"Question{QuestionCommittee{λ=22517998136852461/1125899906842624, rank=8}}",0,"Question{QuestionCommittee{λ=1461817756876781/1125899906842624, rank=8}}",0,"Question{QuestionCommittee{λ=26814441/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=5034063815507949/1125899906842624, rank=8}}",0,"Question{QuestionCommittee{λ=8970409492461/2199023255552, rank=8}}"
351,0,"Question{QuestionCommittee{λ=11472600437/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=3102715167113197/2251799813685248, rank=8}}",0,"Question{QuestionCommittee{λ=34287/4096, rank=8}}",0,"Question{QuestionCommittee{λ=16341567037421/8796093022208, rank=8}}",0,"Question{QuestionCommittee{λ=18756513627635693/2251799813685248, rank=8}}",0,"Question{QuestionCommittee{λ=45035996273704941/2251799813685248, rank=8}}",0,"Question{QuestionCommittee{λ=2923635513753581/2251799813685248, rank=8}}",0,"Question{QuestionCommittee{λ=53628863/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=10068127631015917/2251799813685248, rank=8}}",0,"Question{QuestionCommittee{λ=17940818984941/4398046511104, rank=8}}"
352,0,"Question{QuestionCommittee{λ=22945200893/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=6205430334226413/4503599627370496, rank=8}}",0,"Question{QuestionCommittee{λ=165673/32768, rank=7}}",0,"Question{QuestionCommittee{λ=32683134074861/17592186044416, rank=8}}",0,"Question{QuestionCommittee{λ=37513027255271405/4503599627370496, rank=8}}",0,"Question{QuestionCommittee{λ=90071992547409901/4503599627370496, rank=8}}",0,"Question{QuestionCommittee{λ=5847271027507181/4503599627370496, rank=8}}",0,"Question{QuestionCommittee{λ=107257745/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=20136255262031853/4503599627370496, rank=8}}",0,"Question{QuestionCommittee{λ=35881637969901/8796093022208, rank=8}}"
353,0,"Question{QuestionCommittee{λ=45890401805/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=12410860668452845/9007199254740992, rank=8}}",0,"Question{QuestionCommittee{λ=68593/8192, rank=8}}",0,"Question{QuestionCommittee{λ=65366268149741/35184372088832, rank=8}}",0,"Question{QuestionCommittee{λ=75026054510542829/9007199254740992, rank=8}}",0,"Question{QuestionCommittee{λ=180143985094819821/9007199254740992, rank=8}}",0,"Question{QuestionCommittee{λ=11694542055014381/9007199254740992, rank=8}}",0,"Question{QuestionCommittee{λ=214515471/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=40272510524063725/9007199254740992, rank=8}}",0,"Question{QuestionCommittee{λ=71763275939821/17592186044416, rank=8}}"
354,0,"Question{QuestionCommittee{λ=91780803629/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=24821721336905709/18014398509481984, rank=8}}",0,"Question{QuestionCommittee{λ=34165/8192, rank=6}}",0,"Question{QuestionCommittee{λ=130732536299501/70368744177664, rank=8}}",0,"Question{QuestionCommittee{λ=150052109021085677/18014398509481984, rank=8}}",0,"Question{QuestionCommittee{λ=360287970189639661/18014398509481984, rank=8}}",0,"Question{QuestionCommittee{λ=23389084110028781/18014398509481984, rank=8}}",0,"Question{QuestionCommittee{λ=429030961/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=80545021048127469/18014398509481984, rank=8}}",0,"Question{QuestionCommittee{λ=143526551879661/35184372088832, rank=8}}"
355,0,"Question{QuestionCommittee{λ=183561607277/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=49643442673811437/36028797018963968, rank=8}}",0,"Question{QuestionCommittee{λ=137205/16384, rank=8}}",0,"Question{QuestionCommittee{λ=261465072599021/140737488355328, rank=8}}",0,"Question{QuestionCommittee{λ=300104218042171373/36028797018963968, rank=8}}",0,"Question{QuestionCommittee{λ=720575940379279341/36028797018963968, rank=8}}",0,"Question{QuestionCommittee{λ=46778168220057581/36028797018963968, rank=8}}",0,"Question{QuestionCommittee{λ=858061941/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=161090042096254957/36028797018963968, rank=8}}",0,"Question{QuestionCommittee{λ=287053103759341/70368744177664, rank=8}}"
356,0,"Question{QuestionCommittee{λ=367123214573/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=99286885347622893/72057594037927936, rank=8}}",0,"Question{QuestionCommittee{λ=68311/16384, rank=6}}",0,"Question{QuestionCommittee{λ=522930145198061/281474976710656, rank=8}}",0,"Question{QuestionCommittee{λ=600208436084342765/72057594037927936, rank=8}}",0,"Question{QuestionCommittee{λ=1441151880758558701/72057594037927936, rank=8}}",0,"Question{QuestionCommittee{λ=93556336440115181/72057594037927936, rank=8}}",0,"Question{QuestionCommittee{λ=1716123901/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=322180084192509933/72057594037927936, rank=8}}",0,"Question{QuestionCommittee{λ=574106207518701/140737488355328, rank=8}}"
357,0,"Question{QuestionCommittee{λ=734246429165/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=198573770695245805/144115188075855872, rank=8}}",0,"Question{QuestionCommittee{λ=331365/65536, rank=7}}",0,"Question{QuestionCommittee{λ=1045860290396141/562949953421312, rank=8}}",0,"Question{QuestionCommittee{λ=1200416872168685549/144115188075855872, rank=8}}",0,"Question{QuestionCommittee{λ=2882303761517117421/144115188075855872, rank=8}}",0,"Question{QuestionCommittee{λ=187112672880230381/144115188075855872, rank=8}}",0,"Question{QuestionCommittee{λ=3432247821/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=644360168385019885/144115188075855872, rank=8}}",0,"Question{QuestionCommittee{λ=1148212415037421/281474976710656, rank=8}}"
358,0,"Question{QuestionCommittee{λ=1468492858349/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=397147541390491629/288230376151711744, rank=8}}",0,"Question{QuestionCommittee{λ=274391/32768, rank=8}}",0,"Question{QuestionCommittee{λ=2091720580792301/1125899906842624, rank=8}}",0,"Question{QuestionCommittee{λ=2400833744337371117/288230376151711744, rank=8}}",0,"Question{QuestionCommittee{λ=5764607523034234861/288230376151711744, rank=8}}",0,"Question{QuestionCommittee{λ=374225345760460781/288230376151711744, rank=8}}",0,"Question{QuestionCommittee{λ=6864495661/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=1288720336770039789/288230376151711744, rank=8}}",0,"Question{QuestionCommittee{λ=2296424830074861/562949953421312, rank=8}}"
359,0,"Question{QuestionCommittee{λ=2936985716717/2199023255552, rank=8}}",0,"Question{QuestionCommittee{λ=794295082780983277/576460752303423488, rank=8}}",0,"Question{QuestionCommittee{λ=662711/131072, rank=7}}",0,"Question{QuestionCommittee{λ=4183441161584621/2251799813685248, rank=8}}",0,"Question{QuestionCommittee{λ=4801667488674742253/576460752303423488, rank=8}}",0,"Question{QuestionCommittee{λ=11529215046068469741/576460752303423488, rank=8}}",0,"Question{QuestionCommittee{λ=748450691520921581/576460752303423488, rank=8}}",0,"Question{QuestionCommittee{λ=13728991341/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=2577440673540079597/576460752303423488, rank=8}}",0,"Question{QuestionCommittee{λ=4592849660149741/1125899906842624, rank=8}}"
360,0,"Question{QuestionCommittee{λ=5873971433453/4398046511104, rank=8}}",0,"Question{QuestionCommittee{λ=1588590165561966573/1152921504606846976, rank=8}}",0,"Question{QuestionCommittee{λ=548801/65536, rank=8}}",0,"Question{QuestionCommittee{λ=8366882323169261/4503599627370496, rank=8}}",0,"Question{QuestionCommittee{λ=9603334977349484525/1152921504606846976, rank=8}}",0,"Question{QuestionCommittee{λ=23058430092136939501/1152921504606846976, rank=8}}",0,"Question{QuestionCommittee{λ=1496901383041843181/1152921504606846976, rank=8}}",0,"Question{QuestionCommittee{λ=27457982701/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=5154881347080159213/1152921504606846976, rank=8}}",0,"Question{QuestionCommittee{λ=9185699320299501/2251799813685248, rank=8}}"
361,0,"Question{QuestionCommittee{λ=11747942866925/8796093022208, rank=8}}",0,"Question{QuestionCommittee{λ=3177180331123933165/2305843009213693952, rank=8}}",0,"Question{QuestionCommittee{λ=1325441/262144, rank=7}}",0,"Question{QuestionCommittee{λ=16733764646338541/9007199254740992, rank=8}}",0,"Question{QuestionCommittee{λ=19206669954698969069/2305843009213693952, rank=8}}",0,"Question{QuestionCommittee{λ=46116860184273879021/2305843009213693952, rank=8}}",0,"Question{QuestionCommittee{λ=2993802766083686381/2305843009213693952, rank=8}}",0,"Question{QuestionCommittee{λ=54915965421/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=10309762694160318445/2305843009213693952, rank=8}}",0,"Question{QuestionCommittee{λ=18371398640599021/4503599627370496, rank=8}}"
